strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
25100,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25100.00,1,0,0.0,0,0.0,1878.45,4.6,3380,1690,1638.0,1690,2263.6,1690,23002.15,,0.24548389679003121,PE,07-Apr-2026
25150,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25150.00,71,12,20.338983050847457,124,21.68,21.7,-5.65,30745,910,17.8,130,24.95,910,23002.15,,-20.6581352833638,CE,07-Apr-2026
25150,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25150.00,1,0,0.0,0,0.0,1937.1,1.2,3380,3380,1680.25,1690,2388.35,1690,23002.15,,0.06198667286533395,PE,07-Apr-2026
25200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25200.00,671,10,1.51285930408472,1640,21.58,19.25,-4.95,41860,260,16.0,65,19.75,65,23002.15,,-20.454545454545453,CE,07-Apr-2026
25200,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25200.00,1,0,0.0,0,0.0,1978.85,5.2,3380,3380,1727.9,1690,2481.55,1690,23002.15,,0.2634712335013807,PE,07-Apr-2026
25250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25250.00,133,-10,-6.993006993006993,116,21.29,16.15,-5.9,29445,325,13.5,65,27.95,260,23002.15,,-26.75736961451247,CE,07-Apr-2026
25250,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25250.00,1,0,0.0,0,0.0,2024.65,5.25,3380,1690,1772.65,1690,2417.75,1690,23002.15,,0.2599782113499059,PE,07-Apr-2026
25300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25300.00,418,-15,-3.464203233256351,760,21.64,16.0,-5.95,38805,2145,16.0,65,18.75,260,23002.15,,-27.107061503416855,CE,07-Apr-2026
25300,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25300.00,1,0,0.0,0,0.0,2072.0,5.25,3380,3380,1826.15,1690,2590.1,1690,23002.15,,0.2540220152413209,PE,07-Apr-2026
25350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25350.00,40,-1,-2.4390243902439024,26,21.36,13.4,-7.0,24570,1885,13.45,65,21.95,910,23002.15,,-34.31372549019608,CE,07-Apr-2026
25350,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25350.00,1,0,0.0,0,0.0,1392.65,0.0,3380,650,1867.15,1690,2437.15,650,23002.15,,0.0,PE,07-Apr-2026
25400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25400.00,233,-81,-25.796178343949045,846,21.9,14.0,-6.5,30160,1495,11.7,390,14.0,65,23002.15,,-31.70731707317073,CE,07-Apr-2026
25400,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25400.00,3,0,0.0,0,0.0,1950.0,0.0,3380,3380,1918.45,1690,2580.5,1690,23002.15,,0.0,PE,07-Apr-2026
25450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25450.00,59,-12,-16.901408450704224,44,22.79,16.0,-2.3,33800,1105,11.4,195,16.9,1105,23002.15,,-12.568306010928962,CE,07-Apr-2026
25450,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25450.00,1,0,0.0,0,0.0,1456.9,0.0,3380,650,1962.5,1690,2549.6,650,23002.15,,0.0,PE,07-Apr-2026
25500,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25500.00,1525,274,21.90247801758593,2122,22.59,13.8,-3.1,40365,975,12.65,1300,13.8,65,23002.15,,-18.34319526627219,CE,07-Apr-2026
25500,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25500.00,1,0,0.0,0,0.0,1492.45,0.0,3380,650,2001.9,1690,2611.8,650,23002.15,,0.0,PE,07-Apr-2026
25550,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25550.00,60,-2,-3.225806451612903,45,22.26,11.4,-4.3,32695,0,10.2,1300,0.0,0,23002.15,,-27.388535031847134,CE,07-Apr-2026
25550,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25550.00,1,0,0.0,0,0.0,1537.75,0.0,3380,3380,2048.05,1690,2690.6,1690,23002.15,,0.0,PE,07-Apr-2026
25600,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25600.00,352,6,1.7341040462427746,454,22.96,12.5,-3.2,34385,780,12.5,65,13.9,260,23002.15,,-20.38216560509554,CE,07-Apr-2026
25600,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25600.00,1,0,0.0,1,0.0,2400.0,819.8,3380,3380,2088.7,1690,2781.2,1690,23002.15,,51.87950892292115,PE,07-Apr-2026
25650,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25650.00,68,9,15.254237288135593,36,23.47,13.0,-1.75,34190,65,9.6,65,12.0,65,23002.15,,-11.864406779661017,CE,07-Apr-2026
25650,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25650.00,1,0,0.0,0,0.0,1626.6,0.0,3380,3380,2142.1,1690,2828.05,1690,23002.15,,0.0,PE,07-Apr-2026
25700,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25700.00,96,-12,-11.11111111111111,266,23.38,11.55,-2.5,39585,845,8.85,1300,13.0,520,23002.15,,-17.793594306049823,CE,07-Apr-2026
25700,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25700.00,6,4,200.0,4,0.0,2400.0,160.0,3380,3380,2174.2,1690,2928.85,1690,23002.15,,7.142857142857143,PE,07-Apr-2026
25750,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25750.00,35,1,2.9411764705882355,12,24.18,12.95,0.15,41730,3445,9.0,65,20.85,65,23002.15,,1.171875,CE,07-Apr-2026
25750,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25750.00,7,2,40.0,2,29.14,2650.0,821.8,3380,3510,2198.05,1690,2799.95,1690,23002.15,,44.95131823651679,PE,07-Apr-2026
25800,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026CE25800.00,261,45,20.833333333333332,402,23.56,10.0,-2.65,32435,3120,9.8,65,10.0,195,23002.15,,-20.948616600790515,CE,07-Apr-2026
25800,07-04-2026,NIFTY,OPTIDXNIFTY07-04-2026PE25800.00,1,0,0.0,0,0.0,1783.1,0.0,3380,3380,2260.6,1690,3060.05,1690,23002.15,,0.0,PE,07-Apr-2026
