strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,totalBuyQuantity,totalSellQuantity,buyPrice1,buyQuantity1,sellPrice1,sellQuantity1,underlyingValue,optionType,pchange,type,expiry
25600,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25600.00,472,-51,-9.751434034416826,53,0.0,2510.25,685.75,5200,4680,2459.1,780,2519.15,130,23002.15,,37.58563990134283,PE,24-Mar-2026
25650,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25650.00,1328,-1909,-58.97435897435897,36199,35.8,1.65,0.1,131365,15015,1.45,2080,1.6,1365,23002.15,,6.451612903225806,CE,24-Mar-2026
25650,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25650.00,36,0,0.0,0,0.0,1843.9,0.0,4940,4940,2425.6,780,2625.55,780,23002.15,,0.0,PE,24-Mar-2026
25700,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25700.00,3309,-4217,-56.032420940738774,89254,36.0,1.5,0.05,233545,13130,1.35,2535,1.5,260,23002.15,,3.4482758620689653,CE,24-Mar-2026
25700,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25700.00,178,-3,-1.6574585635359116,8,69.91,2745.95,837.6,5135,4745,2559.8,780,2612.55,325,23002.15,,43.89131972646527,PE,24-Mar-2026
25750,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25750.00,2079,-1185,-36.30514705882353,36965,36.7,1.55,0.15,93470,16250,1.35,1495,1.55,1365,23002.15,,10.714285714285714,CE,24-Mar-2026
25750,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25750.00,22,0,0.0,1,0.0,2580.45,431.45,5070,5005,2619.85,845,2707.95,780,23002.15,,20.076779897626803,PE,24-Mar-2026
25800,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25800.00,3748,-3925,-51.153395021503975,122702,36.86,1.4,0.05,235560,27690,1.4,1365,1.45,130,23002.15,,3.7037037037037037,CE,24-Mar-2026
25800,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25800.00,305,-3,-0.974025974025974,33,0.0,2744.65,749.3,5135,5785,2653.2,780,2738.9,780,23002.15,,37.55230911870098,PE,24-Mar-2026
25850,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25850.00,1150,-1415,-55.16569200779727,76991,37.42,1.4,0.0,168285,12610,1.35,845,1.45,1560,23002.15,,0.0,CE,24-Mar-2026
25850,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25850.00,25,0,0.0,0,0.0,2038.15,0.0,4940,4940,2699.4,780,2813.25,780,23002.15,,0.0,PE,24-Mar-2026
25900,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25900.00,3478,-2061,-37.208882469759885,97475,37.97,1.4,0.1,285285,20995,1.25,1300,1.35,1040,23002.15,,7.6923076923076925,CE,24-Mar-2026
25900,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25900.00,121,-3,-2.4193548387096775,3,0.0,2677.3,569.05,3900,5005,2759.3,780,2858.1,780,23002.15,,26.991580694889127,PE,24-Mar-2026
25950,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE25950.00,977,70,7.717750826901875,30176,38.53,1.4,0.1,131690,14495,1.2,1950,1.35,325,23002.15,,7.6923076923076925,CE,24-Mar-2026
25950,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE25950.00,10,0,0.0,0,0.0,2340.0,0.0,4940,4940,2802.8,780,2926.4,780,23002.15,,0.0,PE,24-Mar-2026
26000,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26000.00,31693,-3488,-9.91444245473409,226769,38.62,1.25,0.0,1151930,371605,1.2,186160,1.25,109980,23002.15,,0.0,CE,24-Mar-2026
26000,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26000.00,1895,-80,-4.050632911392405,202,0.0,2921.1,687.7,5395,5720,2872.45,780,2907.15,195,23002.15,,30.79161816065192,PE,24-Mar-2026
26050,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26050.00,908,75,9.003601440576231,12476,39.17,1.25,0.0,117455,36595,1.15,260,1.35,1560,23002.15,,0.0,CE,24-Mar-2026
26050,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26050.00,21,0,0.0,0,0.0,2498.15,0.0,4160,4160,2829.45,780,3123.55,780,23002.15,,0.0,PE,24-Mar-2026
26100,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26100.00,2925,-362,-11.013081837541831,59422,39.55,1.2,0.05,209040,41340,1.15,20475,1.2,1755,23002.15,,4.3478260869565215,CE,24-Mar-2026
26100,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26100.00,313,0,0.0,0,0.0,2321.25,0.0,4940,5265,2957.0,780,3051.6,1105,23002.15,,0.0,PE,24-Mar-2026
26150,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26150.00,1379,786,132.54637436762226,25661,39.55,1.05,-0.1,127465,39455,1.05,3445,1.25,1755,23002.15,,-8.695652173913043,CE,24-Mar-2026
26150,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26150.00,2,0,0.0,0,0.0,2732.1,0.0,4940,4940,3002.45,780,3195.4,780,23002.15,,0.0,PE,24-Mar-2026
26200,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26200.00,3492,-1362,-28.059332509270703,54687,40.08,1.05,-0.05,214240,32370,1.05,845,1.2,1755,23002.15,,-4.545454545454546,CE,24-Mar-2026
26200,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26200.00,213,0,0.0,1,0.0,2986.2,577.7,4355,5135,3083.1,130,3149.5,195,23002.15,,23.985883329873364,PE,24-Mar-2026
26250,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26250.00,980,-1151,-54.01220084467386,26620,40.98,1.15,0.0,142870,31915,0.95,9945,1.3,2860,23002.15,,0.0,CE,24-Mar-2026
26250,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26250.00,40,0,0.0,0,0.0,2765.0,0.0,4940,4940,3102.1,780,3226.5,780,23002.15,,0.0,PE,24-Mar-2026
26300,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26300.00,1872,-21,-1.109350237717908,21916,41.33,1.1,0.0,136175,42055,1.0,130,1.1,1690,23002.15,,0.0,CE,24-Mar-2026
26300,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26300.00,135,-4,-2.8776978417266186,4,0.0,3130.0,636.0,4680,5005,3175.1,65,3257.55,780,23002.15,,25.501202886928628,PE,24-Mar-2026
26350,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26350.00,758,325,75.05773672055427,18627,41.67,1.05,-0.05,176085,31265,0.95,1105,1.1,325,23002.15,,-4.545454545454546,CE,24-Mar-2026
26350,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26350.00,3,0,0.0,0,0.0,2750.0,0.0,4940,4940,3202.55,780,3400.15,780,23002.15,,0.0,PE,24-Mar-2026
26400,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26400.00,1761,699,65.81920903954803,23763,42.19,1.05,0.0,192140,37830,0.95,11050,1.05,585,23002.15,,0.0,CE,24-Mar-2026
26400,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26400.00,4,0,0.0,0,0.0,2990.0,0.0,4940,4940,3251.5,780,3358.9,780,23002.15,,0.0,PE,24-Mar-2026
26450,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26450.00,629,128,25.548902195608783,5793,42.3,0.95,-0.1,205595,31460,0.95,5330,1.15,910,23002.15,,-9.523809523809524,CE,24-Mar-2026
26450,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26450.00,2,0,0.0,0,0.0,2989.55,0.0,4940,4940,3301.35,780,3408.5,780,23002.15,,0.0,PE,24-Mar-2026
26500,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26500.00,14291,3551,33.0633147113594,77537,43.04,1.0,0.0,834795,57525,0.95,6825,1.05,1755,23002.15,,0.0,CE,24-Mar-2026
26500,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26500.00,80,-2,-2.4390243902439024,2,66.98,3490.0,778.0,5135,4615,3345.45,780,3414.05,65,23002.15,,28.68731563421829,PE,24-Mar-2026
26550,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26550.00,483,152,45.9214501510574,7577,43.34,0.95,0.0,56095,30745,0.95,1560,1.1,1560,23002.15,,0.0,CE,24-Mar-2026
26550,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026PE26550.00,3,0,0.0,0,0.0,3108.95,0.0,4940,4940,3401.0,780,3526.7,780,23002.15,,0.0,PE,24-Mar-2026
26600,24-03-2026,NIFTY,OPTIDXNIFTY24-03-2026CE26600.00,2638,1294,96.2797619047619,22297,43.63,0.9,-0.05,252135,174980,0.9,195,0.95,2925,23002.15,,-5.2631578947368425,CE,24-Mar-2026
