Date,Close,High,Low,Open,Volume
2020-01-01,308.60260009765625,309.98667509616433,306.48033487116373,308.8332792640743,17379320
2020-01-02,313.0777282714844,313.58523929231825,307.587581446818,308.64869989536055,20324236
2020-01-03,307.9104919433594,311.83203687260374,306.34186270803303,311.83203687260374,21853208
2020-01-06,294.34661865234375,306.06513166169526,293.14709824121627,306.06513166169526,35645325
2020-01-07,293.7929382324219,301.7283060414742,291.0247886357111,299.3753901478996,50966826
2020-01-08,295.0847473144531,296.65337674438314,286.96485277605956,287.9798466331275,44527485
2020-01-09,304.6810302734375,305.7882732895965,299.88289272618823,301.63604862108,40348407
2020-01-10,306.57257080078125,311.8320663490293,302.7433027867774,305.41917512432985,42377838
2020-01-13,305.1885070800781,309.5252862447705,303.6198776394681,308.18733594783396,23615129
2020-01-14,302.65106201171875,306.06512488950636,301.2669870330066,304.3119407225423,26296117
2020-01-15,299.19085693359375,303.75831535781407,297.4377010290209,303.5737607745639,32625740
2020-01-16,298.31427001953125,301.63605546149,297.4377061317448,298.96018291291193,26653623
2020-01-17,293.4238586425781,298.4987995939435,286.13440363515906,288.8102759595187,58396326
2020-01-20,289.7330017089844,296.60725138895805,289.1793661375981,296.19201767064965,30682902
2020-01-21,289.4561767578125,292.45500537705414,287.88754744719546,289.54842588037707,30591772
2020-01-22,291.71685791015625,292.5011726800728,289.456219054605,292.5011726800728,24994911
2020-01-23,298.2220153808594,299.69833940863447,289.8714132834927,291.578444619568,33293610
2020-01-24,299.0063171386719,302.0051462308104,296.33044450365605,298.49883424824856,22706879
2020-01-27,291.76300048828125,297.114745510239,291.3938913206351,296.099751617364,23309355
2020-01-28,290.7480163574219,295.2693222221329,287.01099710260183,293.3777643902781,26488426
2020-01-29,291.9936828613281,294.99251184755826,291.1632153840342,293.2854804851197,23914114
2020-01-30,286.6880798339844,292.2705044083018,282.0283437680185,292.2705044083018,35802330
2020-01-31,293.839111328125,296.837940265822,284.75034722359743,289.45620749610634,92656638
2020-02-03,275.0617980957031,283.13556758265054,272.52432768551967,279.583103376579,56060158
2020-02-04,282.58197021484375,283.78149057988,274.1391186141177,279.490863847617,51141567
2020-02-05,286.9648742675781,289.41006772518097,281.059493419289,283.18173042194576,35014841
2020-02-06,297.0686340332031,298.4988335640833,286.1344361981902,287.1494301357877,57757656
2020-02-07,295.7768249511719,299.88292550245234,293.7929896912022,296.6534170739644,37126803
2020-02-10,293.88525390625,297.85292424951655,292.03982060071627,295.0847742912159,24816396
2020-02-11,299.28314208984375,300.62106429679994,296.23816034065493,296.23816034065493,30188757
2020-02-12,295.453857421875,304.40419126888776,294.57726541542695,304.40419126888776,38930849
2020-02-13,302.1435546875,305.3730627100486,297.11473807447277,297.11473807447277,62516057
2020-02-14,294.7156982421875,306.24965659668044,293.9313834422664,302.7433445205458,48205947
2020-02-17,289.9175720214844,296.3304356074742,287.56462775515206,296.14590917971327,36950692
2020-02-18,293.0086669921875,294.5311720233772,285.4885317712715,291.02483178555246,38588583
2020-02-19,295.59228515625,298.9601953048752,292.7318579026903,297.39156573254576,39846727
2020-02-20,302.3280944824219,303.7583221368394,294.1159222078837,294.66955781091383,40150409
2020-02-24,297.9913024902344,305.69596267467205,296.9763087167593,300.57489740537756,45273936
2020-02-25,301.54376220703125,302.7894352017146,297.2992885348877,300.7133229302673,39050709
2020-02-26,302.8356018066406,305.2346424585748,299.1447353771097,299.7444955400933,43915281
2020-02-27,297.0686340332031,304.4964917346136,293.4238920351731,302.6510584513735,47010040
2020-02-28,279.5830993652344,290.3327409532382,277.829943647894,287.88754786123144,59705346
2020-03-02,265.188720703125,287.88755259742925,262.0976147469469,286.9648360826939,66711413
2020-03-03,267.4494323730469,271.647781957001,263.2510546300147,270.35598425109805,61949382
2020-03-04,263.2510070800781,270.3559354178277,253.83931564357022,269.24866435043947,73675736
2020-03-05,266.2037658691406,275.3386554959193,249.13350705257528,268.41828030001443,149245973
2020-03-06,249.59486389160156,253.19345333992354,234.32389990228887,247.28807217356456,106043172
2020-03-09,233.86251831054688,242.44378546449363,231.7402673250167,239.95243939304547,101286241
2020-03-11,226.15785217285156,238.52224941190474,224.3124189085428,233.4473079350557,90845604
2020-03-12,196.16957092285156,213.97799150360876,192.47870421935136,213.97799150360876,99767083
2020-03-13,223.2974090576172,229.57188452473045,170.37960834541235,184.543313270758,155701316
2020-03-16,206.08877563476562,213.5166336280125,203.55130477061468,210.28712525545677,75583409
2020-03-17,198.5224609375,212.13253010736935,195.66204806816506,209.6411982277753,65403057
2020-03-18,198.568603515625,205.90419744848927,184.63559172354203,203.9203624501333,101356399
2020-03-19,187.91122436523438,202.76696681488636,182.83628321628387,187.26532558036638,93533467
2020-03-20,193.63209533691406,199.02997931127717,184.5433306696198,189.66441091160948,77391650
2020-03-23,167.5653533935547,184.0819762030118,166.3196802535984,175.3161678123922,61750037
2020-03-24,169.04168701171875,177.11545767761248,160.13747699486285,176.19274103008178,67491360
2020-03-25,175.223876953125,180.16041640184082,162.8133414816843,164.24355502959114,71567553
2020-03-26,177.85360717773438,185.46601837989422,170.7948315130008,176.74635018241844,107260359
2020-03-27,180.8063201904297,195.52364757075105,179.92974221095068,186.38875859801044,114740377
2020-03-30,172.4557342529297,179.92974466305668,171.85597406920158,175.31616146656805,60081554
2020-03-31,181.6367645263672,183.15924125257095,173.51685580102577,177.1615834785573,59543412
2020-04-01,172.13279724121094,179.46839193632516,170.93326275683413,179.00703360229863,52954239
2020-04-03,161.936767578125,173.65526589180243,161.4754092659366,173.05550571777286,64448494
2020-04-07,171.99436950683594,172.82482289889774,163.87447464804077,170.14893629719376,72130500
2020-04-08,168.8571319580078,179.37609520226545,166.50420189350513,168.76485466938516,80435759
2020-04-09,173.2400360107422,175.3161482931612,169.41076787720655,173.4707151532332,62416005
2020-04-13,169.31851196289062,174.11663591650338,168.94943092012784,172.36347984407118,51847146
2020-04-15,168.2573699951172,177.11544050482667,166.22738230374253,172.54799635830832,72190004
2020-04-16,173.9320831298828,175.22388076799766,166.31967100350863,167.93442509092134,61165773
2020-04-17,178.3149871826172,182.69789113665306,171.90210947630396,180.8524578928485,89851063
2020-04-20,177.6229705810547,182.09815235478294,175.36231740774926,179.0070456764915,81958510
2020-04-21,170.47189331054688,173.65526279191334,168.8571392467122,173.47072228623986,53042420
2020-04-22,174.1166229248047,174.8547990347906,167.3346642331835,171.16393256439926,61503413
2020-04-23,172.27117919921875,175.2238693798212,170.84096571312676,173.24003440460604,50955312
2020-04-24,165.85830688476562,169.77985238829973,165.16626944296547,169.77985238829973,65137305
2020-04-27,166.91943359375,169.3185024759052,166.55035257166696,169.3185024759052,42996571
2020-04-28,170.05667114257812,171.02552638248466,167.1962440684804,167.93442015981574,49590230
2020-04-29,175.408447265625,176.97706281256552,169.31851151922152,170.70258654526418,57470466
2020-04-30,175.7775115966797,180.76017558492788,175.03933550372568,178.54566138560378,63063889
2020-05-04,165.02786254882812,169.31848892519943,164.24354784024794,168.34963372034667,58118177
2020-05-05,157.2308807373047,167.24236006104948,155.7545428341425,167.0116809437239,91050439
2020-05-06,157.87681579589844,159.90678949875755,153.67845245254153,157.92294036224004,73156432
2020-05-07,157.55384826660156,159.2147408446166,155.75455384022567,157.6461255518668,42942399
2020-05-08,153.77073669433594,160.3681697303106,153.26325375887163,159.12249651889485,55932236
2020-05-11,152.66346740722656,155.8468370438411,152.24824772932706,154.9702590394891,54591827
2020-05-12,154.00137329101562,155.47772527559533,148.41894990825065,151.5100416366314,70752542
2020-05-13,160.6449737548828,164.75106001506725,157.32318819634108,164.75106001506725,81720683
2020-05-14,154.97024536132812,158.47657114879559,154.55502572007723,157.73839507571756,48136531
2020-05-15,153.5400390625,155.24707043160183,151.9714236333335,154.97025263126935,35495540
2020-05-18,143.29788208007812,153.54002726939575,143.02106430100747,153.54002726939575,77349435
2020-05-19,140.99110412597656,145.65082593151678,140.62200902560934,145.32786947863775,71522334
2020-05-20,141.54470825195312,143.25173944233998,139.46859608612212,141.17562727650898,66168767
2020-05-21,140.206787109375,144.08219408409707,139.79156744771518,141.7754025420556,61147471
2020-05-22,139.1918182373047,143.5747225122538,137.90000642433293,140.25293679837137,87064198
