Datetime,Close,High,Low,Open,Volume
2025-12-23 03:45:00+00:00,868.5999755859375,870.2999877929688,866.3499755859375,869.8499755859375,0
2025-12-23 03:50:00+00:00,866.75,869.0499877929688,866.5,868.5999755859375,69499
2025-12-23 03:55:00+00:00,869.25,869.4500122070312,866.5,866.7000122070312,50628
2025-12-23 04:00:00+00:00,869.0999755859375,869.7999877929688,869.0,869.1500244140625,44310
2025-12-23 04:05:00+00:00,870.9000244140625,870.9000244140625,869.3499755859375,869.4500122070312,64303
2025-12-23 04:10:00+00:00,869.7999877929688,870.9500122070312,869.2000122070312,870.7999877929688,48373
2025-12-23 04:15:00+00:00,870.0499877929688,870.2999877929688,869.0,869.4000244140625,40369
2025-12-23 04:20:00+00:00,869.6500244140625,870.2999877929688,869.4500122070312,869.8499755859375,23742
2025-12-23 04:25:00+00:00,870.0,870.0999755859375,869.3499755859375,869.6500244140625,28805
2025-12-23 04:30:00+00:00,868.6500244140625,869.9500122070312,868.4000244140625,869.9500122070312,34732
2025-12-23 04:35:00+00:00,868.8499755859375,868.9500122070312,868.25,868.6500244140625,24235
2025-12-23 04:40:00+00:00,868.6500244140625,869.3499755859375,868.6500244140625,868.8499755859375,20724
2025-12-23 04:45:00+00:00,868.7999877929688,869.5999755859375,868.4000244140625,868.7000122070312,64113
2025-12-23 04:50:00+00:00,869.25,870.5,868.7000122070312,868.8499755859375,66788
2025-12-23 04:55:00+00:00,869.3499755859375,869.5,868.7000122070312,869.2999877929688,47134
2025-12-23 05:00:00+00:00,868.8499755859375,869.5499877929688,868.2999877929688,869.4000244140625,57383
2025-12-23 05:05:00+00:00,868.7000122070312,869.4500122070312,868.2000122070312,868.8499755859375,60117
2025-12-23 05:10:00+00:00,867.5499877929688,869.2999877929688,867.5,868.9000244140625,91427
2025-12-23 05:15:00+00:00,867.0,869.1500244140625,866.5,867.5499877929688,196649
2025-12-23 05:20:00+00:00,866.7000122070312,867.5,866.4000244140625,867.0499877929688,56397
2025-12-23 05:25:00+00:00,867.9000244140625,868.0,866.7000122070312,866.7000122070312,40543
2025-12-23 05:30:00+00:00,868.25,868.5,867.75,867.9000244140625,34513
2025-12-23 05:35:00+00:00,868.4500122070312,869.7000122070312,868.25,868.25,49428
2025-12-23 05:40:00+00:00,869.5,869.5,868.2999877929688,868.5499877929688,44498
2025-12-23 05:45:00+00:00,870.9500122070312,871.7999877929688,869.4500122070312,869.5499877929688,72056
2025-12-23 05:50:00+00:00,868.7000122070312,871.0,867.9500122070312,870.9000244140625,80676
2025-12-23 05:55:00+00:00,868.9500122070312,869.5499877929688,868.25,868.8499755859375,47337
2025-12-23 06:00:00+00:00,869.0499877929688,869.5999755859375,868.5,869.0,90412
2025-12-23 06:05:00+00:00,868.5499877929688,869.0,868.0499877929688,869.0,44823
2025-12-23 06:10:00+00:00,868.7999877929688,869.1500244140625,868.4000244140625,868.8499755859375,41159
2025-12-23 06:15:00+00:00,867.5999755859375,868.6500244140625,865.7000122070312,868.5,135645
2025-12-23 06:20:00+00:00,868.4000244140625,868.6500244140625,867.5499877929688,867.7000122070312,53072
2025-12-23 06:25:00+00:00,868.7000122070312,869.0,868.0,868.5499877929688,42453
2025-12-23 06:30:00+00:00,869.4000244140625,869.5,868.5499877929688,868.9500122070312,41706
2025-12-23 06:35:00+00:00,868.75,869.5,868.2000122070312,869.5,52626
2025-12-23 06:40:00+00:00,866.3499755859375,868.75,866.0999755859375,868.75,44152
2025-12-23 06:45:00+00:00,865.3499755859375,867.4000244140625,865.0499877929688,866.3499755859375,40217
2025-12-23 06:50:00+00:00,865.0,866.4000244140625,864.7999877929688,865.5499877929688,44185
2025-12-23 06:55:00+00:00,865.25,866.1500244140625,864.75,865.0,46721
2025-12-23 07:00:00+00:00,865.5999755859375,866.0999755859375,864.9000244140625,865.3499755859375,75741
2025-12-23 07:05:00+00:00,865.5,866.0,864.8499755859375,865.5999755859375,64983
2025-12-23 07:10:00+00:00,865.4500122070312,865.75,864.8499755859375,865.5,60996
2025-12-23 07:15:00+00:00,864.5999755859375,865.75,864.5999755859375,865.5,67222
2025-12-23 07:20:00+00:00,864.3499755859375,865.4000244140625,864.0999755859375,864.9000244140625,42478
2025-12-23 07:25:00+00:00,863.1500244140625,864.6500244140625,863.0999755859375,864.3499755859375,48281
2025-12-23 07:30:00+00:00,864.2999877929688,865.2000122070312,863.0499877929688,863.4000244140625,83169
2025-12-23 07:35:00+00:00,863.5499877929688,864.4500122070312,863.5,864.25,53208
2025-12-23 07:40:00+00:00,864.5,864.75,863.7999877929688,864.2000122070312,20474
2025-12-23 07:45:00+00:00,863.9000244140625,864.7000122070312,863.9000244140625,864.5,24699
2025-12-23 07:50:00+00:00,863.6500244140625,864.5499877929688,863.5999755859375,863.9500122070312,43834
2025-12-23 07:55:00+00:00,865.0999755859375,865.4000244140625,863.4500122070312,863.7000122070312,55964
2025-12-23 08:00:00+00:00,864.25,865.0999755859375,864.0999755859375,865.0999755859375,24635
2025-12-23 08:05:00+00:00,864.5,864.9000244140625,864.1500244140625,864.25,18724
2025-12-23 08:10:00+00:00,864.4500122070312,865.0999755859375,864.2999877929688,864.5,23608
2025-12-23 08:15:00+00:00,865.0,865.5999755859375,864.4500122070312,864.4500122070312,18606
2025-12-23 08:20:00+00:00,865.3499755859375,865.5,864.7999877929688,865.0,22011
2025-12-23 08:25:00+00:00,865.7000122070312,866.1500244140625,865.0499877929688,865.3499755859375,67783
2025-12-23 08:30:00+00:00,865.0,865.9500122070312,864.9000244140625,865.6500244140625,34598
2025-12-23 08:35:00+00:00,864.9500122070312,865.6500244140625,864.0999755859375,865.0499877929688,48064
2025-12-23 08:40:00+00:00,865.0999755859375,865.4500122070312,864.25,864.9000244140625,54494
2025-12-23 08:45:00+00:00,865.9000244140625,866.0999755859375,864.6500244140625,865.0499877929688,84824
2025-12-23 08:50:00+00:00,865.25,866.0999755859375,865.25,865.9500122070312,41073
2025-12-23 08:55:00+00:00,865.5999755859375,866.1500244140625,865.0999755859375,865.2999877929688,59379
2025-12-23 09:00:00+00:00,865.0999755859375,866.0,864.3499755859375,865.9500122070312,87364
2025-12-23 09:05:00+00:00,864.9500122070312,865.2999877929688,864.0999755859375,865.0999755859375,101177
2025-12-23 09:10:00+00:00,864.75,865.9000244140625,864.25,865.25,188200
2025-12-23 09:15:00+00:00,865.0999755859375,865.7000122070312,864.0,864.75,196314
2025-12-23 09:20:00+00:00,863.7000122070312,865.5999755859375,863.6500244140625,865.2999877929688,120876
2025-12-23 09:25:00+00:00,865.25,865.5499877929688,863.5999755859375,863.5999755859375,162178
2025-12-23 09:30:00+00:00,863.75,866.5,863.5999755859375,865.3499755859375,116596
2025-12-23 09:35:00+00:00,863.2000122070312,865.25,863.0499877929688,863.75,241005
2025-12-23 09:40:00+00:00,864.5999755859375,865.0,862.2999877929688,863.25,222870
2025-12-23 09:45:00+00:00,862.9000244140625,865.25,862.5999755859375,864.5999755859375,118183
2025-12-23 09:50:00+00:00,864.0,864.4000244140625,861.25,863.1500244140625,207832
2025-12-23 09:55:00+00:00,863.8499755859375,864.8499755859375,861.75,864.0,157760
2025-12-24 03:45:00+00:00,868.0,868.0,865.5,865.5,0
2025-12-24 03:50:00+00:00,868.5499877929688,868.9500122070312,867.9500122070312,867.9500122070312,37024
2025-12-24 03:55:00+00:00,869.5999755859375,869.9000244140625,868.5,868.7000122070312,37083
2025-12-24 04:00:00+00:00,870.25,870.7000122070312,869.25,869.5,52585
2025-12-24 04:05:00+00:00,870.75,871.0,869.8499755859375,870.0499877929688,36914
2025-12-24 04:10:00+00:00,871.5999755859375,871.7999877929688,870.9000244140625,871.1500244140625,59912
